Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BTC,tradecount
1731956400000,2024-11-18 19:00:00,1INCHBTC,3.63e-06,3.64e-06,3.61e-06,3.63e-06,4500.5,0.01631277,17
1731952800000,2024-11-18 18:00:00,1INCHBTC,3.65e-06,3.66e-06,3.64e-06,3.64e-06,41411.6,0.151142,118
1731949200000,2024-11-18 17:00:00,1INCHBTC,3.63e-06,3.68e-06,3.62e-06,3.63e-06,25456.3,0.09262676,56
1731945600000,2024-11-18 16:00:00,1INCHBTC,3.54e-06,3.62e-06,3.52e-06,3.62e-06,10047.4,0.03597859,40
1731942000000,2024-11-18 15:00:00,1INCHBTC,3.6e-06,3.64e-06,3.55e-06,3.55e-06,42091.9,0.15186665,104
1731938400000,2024-11-18 14:00:00,1INCHBTC,3.46e-06,3.61e-06,3.45e-06,3.61e-06,6792.9,0.02406908,47
1731934800000,2024-11-18 13:00:00,1INCHBTC,3.48e-06,3.49e-06,3.45e-06,3.47e-06,10337.5,0.03587197,47
1731931200000,2024-11-18 12:00:00,1INCHBTC,3.44e-06,3.49e-06,3.41e-06,3.49e-06,20913.2,0.0723975,56
1731927600000,2024-11-18 11:00:00,1INCHBTC,3.45e-06,3.46e-06,3.43e-06,3.43e-06,10046.8,0.03454728,15
1731924000000,2024-11-18 10:00:00,1INCHBTC,3.44e-06,3.46e-06,3.43e-06,3.45e-06,6229.2,0.02149705,83
1731920400000,2024-11-18 09:00:00,1INCHBTC,3.44e-06,3.45e-06,3.4e-06,3.43e-06,22233.7,0.07612219,179
1731916800000,2024-11-18 08:00:00,1INCHBTC,3.47e-06,3.48e-06,3.43e-06,3.43e-06,22025.8,0.07591284,94
1731913200000,2024-11-18 07:00:00,1INCHBTC,3.45e-06,3.47e-06,3.45e-06,3.46e-06,3014.7,0.01042619,10
1731909600000,2024-11-18 06:00:00,1INCHBTC,3.47e-06,3.48e-06,3.44e-06,3.44e-06,5279.0,0.01820375,24
1731906000000,2024-11-18 05:00:00,1INCHBTC,3.42e-06,3.46e-06,3.42e-06,3.46e-06,1168.3,0.00402443,6
1731902400000,2024-11-18 04:00:00,1INCHBTC,3.45e-06,3.45e-06,3.41e-06,3.41e-06,692.1,0.00236895,10
1731898800000,2024-11-18 03:00:00,1INCHBTC,3.41e-06,3.44e-06,3.41e-06,3.44e-06,32345.4,0.11033052,50
1731895200000,2024-11-18 02:00:00,1INCHBTC,3.4e-06,3.42e-06,3.4e-06,3.42e-06,7520.9,0.02558316,73
1731891600000,2024-11-18 01:00:00,1INCHBTC,3.37e-06,3.4e-06,3.37e-06,3.4e-06,1027.4,0.00347565,26
1731888000000,2024-11-18 00:00:00,1INCHBTC,3.35e-06,3.38e-06,3.33e-06,3.37e-06,32143.8,0.10755435,191
1731884400000,2024-11-17 23:00:00,1INCHBTC,3.31e-06,3.31e-06,3.31e-06,3.31e-06,219.4,0.00072619,3
1731880800000,2024-11-17 22:00:00,1INCHBTC,3.32e-06,3.34e-06,3.32e-06,3.32e-06,5634.0,0.01872312,43
1731877200000,2024-11-17 21:00:00,1INCHBTC,3.32e-06,3.33e-06,3.32e-06,3.32e-06,16801.2,0.05592072,105
1731873600000,2024-11-17 20:00:00,1INCHBTC,3.32e-06,3.33e-06,3.31e-06,3.32e-06,5917.0,0.01966894,24
1731870000000,2024-11-17 19:00:00,1INCHBTC,3.32e-06,3.33e-06,3.31e-06,3.32e-06,11281.4,0.0375027,77
1731866400000,2024-11-17 18:00:00,1INCHBTC,3.38e-06,3.38e-06,3.32e-06,3.32e-06,5677.8,0.01898553,29
1731862800000,2024-11-17 17:00:00,1INCHBTC,3.38e-06,3.39e-06,3.36e-06,3.39e-06,1187.2,0.00400674,10
1731859200000,2024-11-17 16:00:00,1INCHBTC,3.38e-06,3.4e-06,3.37e-06,3.39e-06,2857.7,0.00967243,17
1731855600000,2024-11-17 15:00:00,1INCHBTC,3.39e-06,3.39e-06,3.37e-06,3.37e-06,3624.8,0.01224257,12
1731852000000,2024-11-17 14:00:00,1INCHBTC,3.41e-06,3.41e-06,3.39e-06,3.4e-06,1249.6,0.00424861,8
1731848400000,2024-11-17 13:00:00,1INCHBTC,3.4e-06,3.4e-06,3.37e-06,3.4e-06,8999.3,0.03044123,27
1731844800000,2024-11-17 12:00:00,1INCHBTC,3.34e-06,3.39e-06,3.34e-06,3.39e-06,2745.1,0.00924947,13
1731841200000,2024-11-17 11:00:00,1INCHBTC,3.4e-06,3.4e-06,3.34e-06,3.34e-06,17189.0,0.05804656,90
1731837600000,2024-11-17 10:00:00,1INCHBTC,3.39e-06,3.42e-06,3.39e-06,3.42e-06,20321.4,0.0692092,43
1731834000000,2024-11-17 09:00:00,1INCHBTC,3.39e-06,3.4e-06,3.38e-06,3.39e-06,11731.4,0.03978533,49
1731830400000,2024-11-17 08:00:00,1INCHBTC,3.41e-06,3.42e-06,3.39e-06,3.39e-06,2240.1,0.00762866,19
1731826800000,2024-11-17 07:00:00,1INCHBTC,3.44e-06,3.44e-06,3.42e-06,3.42e-06,1659.1,0.00569805,11
1731823200000,2024-11-17 06:00:00,1INCHBTC,3.39e-06,3.45e-06,3.38e-06,3.45e-06,6709.5,0.02305443,25
1731819600000,2024-11-17 05:00:00,1INCHBTC,3.4e-06,3.41e-06,3.39e-06,3.41e-06,8016.5,0.02726986,33
1731816000000,2024-11-17 04:00:00,1INCHBTC,3.41e-06,3.42e-06,3.38e-06,3.41e-06,17353.0,0.05902063,33
1731812400000,2024-11-17 03:00:00,1INCHBTC,3.38e-06,3.41e-06,3.37e-06,3.41e-06,29253.0,0.09925518,29
1731808800000,2024-11-17 02:00:00,1INCHBTC,3.4e-06,3.4e-06,3.36e-06,3.39e-06,38271.5,0.12969261,127
1731805200000,2024-11-17 01:00:00,1INCHBTC,3.46e-06,3.51e-06,3.4e-06,3.41e-06,15821.8,0.05452615,41
1731801600000,2024-11-17 00:00:00,1INCHBTC,3.48e-06,3.5e-06,3.45e-06,3.46e-06,6753.6,0.02340308,23
1731798000000,2024-11-16 23:00:00,1INCHBTC,3.51e-06,3.55e-06,3.49e-06,3.5e-06,39635.6,0.13893449,78
1731794400000,2024-11-16 22:00:00,1INCHBTC,3.44e-06,3.54e-06,3.44e-06,3.5e-06,63723.7,0.22397475,110
1731790800000,2024-11-16 21:00:00,1INCHBTC,3.45e-06,3.45e-06,3.44e-06,3.44e-06,5068.5,0.01744853,6
1731787200000,2024-11-16 20:00:00,1INCHBTC,3.45e-06,3.47e-06,3.45e-06,3.46e-06,10948.6,0.03784965,23
1731783600000,2024-11-16 19:00:00,1INCHBTC,3.45e-06,3.47e-06,3.45e-06,3.45e-06,3344.8,0.01155574,19
1731780000000,2024-11-16 18:00:00,1INCHBTC,3.43e-06,3.46e-06,3.43e-06,3.46e-06,2454.4,0.00848916,11
1731776400000,2024-11-16 17:00:00,1INCHBTC,3.44e-06,3.45e-06,3.42e-06,3.44e-06,8297.6,0.02846799,27
1731772800000,2024-11-16 16:00:00,1INCHBTC,3.38e-06,3.44e-06,3.38e-06,3.44e-06,8846.0,0.03032475,36
1731769200000,2024-11-16 15:00:00,1INCHBTC,3.38e-06,3.4e-06,3.37e-06,3.37e-06,4400.7,0.01493897,22
1731765600000,2024-11-16 14:00:00,1INCHBTC,3.4e-06,3.41e-06,3.38e-06,3.41e-06,18158.2,0.06180561,27
1731762000000,2024-11-16 13:00:00,1INCHBTC,3.37e-06,3.4e-06,3.37e-06,3.4e-06,8501.6,0.02876116,34
1731758400000,2024-11-16 12:00:00,1INCHBTC,3.35e-06,3.36e-06,3.34e-06,3.34e-06,10877.9,0.03649972,30
1731754800000,2024-11-16 11:00:00,1INCHBTC,3.28e-06,3.34e-06,3.28e-06,3.34e-06,15823.0,0.0520959,34
1731751200000,2024-11-16 10:00:00,1INCHBTC,3.26e-06,3.28e-06,3.26e-06,3.28e-06,7227.7,0.02368274,18
1731747600000,2024-11-16 09:00:00,1INCHBTC,3.24e-06,3.28e-06,3.24e-06,3.27e-06,24386.2,0.07946831,51
1731744000000,2024-11-16 08:00:00,1INCHBTC,3.22e-06,3.24e-06,3.22e-06,3.23e-06,1590.6,0.00513203,11
1731740400000,2024-11-16 07:00:00,1INCHBTC,3.19e-06,3.22e-06,3.19e-06,3.22e-06,1641.7,0.0052664,9
1731736800000,2024-11-16 06:00:00,1INCHBTC,3.21e-06,3.21e-06,3.17e-06,3.19e-06,4918.8,0.01570351,63
1731733200000,2024-11-16 05:00:00,1INCHBTC,3.2e-06,3.2e-06,3.19e-06,3.19e-06,347.8,0.00110982,2
1731729600000,2024-11-16 04:00:00,1INCHBTC,3.2e-06,3.21e-06,3.19e-06,3.19e-06,833.7,0.00266677,6
1731726000000,2024-11-16 03:00:00,1INCHBTC,3.17e-06,3.19e-06,3.17e-06,3.19e-06,3409.0,0.01084963,14
1731722400000,2024-11-16 02:00:00,1INCHBTC,3.17e-06,3.17e-06,3.17e-06,3.17e-06,1163.5,0.00368827,5
1731718800000,2024-11-16 01:00:00,1INCHBTC,3.18e-06,3.19e-06,3.18e-06,3.18e-06,468.4,0.00149029,3
1731715200000,2024-11-16 00:00:00,1INCHBTC,3.16e-06,3.17e-06,3.15e-06,3.17e-06,2281.9,0.00721227,14
1731711600000,2024-11-15 23:00:00,1INCHBTC,3.14e-06,3.16e-06,3.14e-06,3.16e-06,1650.4,0.00519457,6
1731708000000,2024-11-15 22:00:00,1INCHBTC,3.12e-06,3.15e-06,3.12e-06,3.15e-06,3187.9,0.0099582,7
1731704400000,2024-11-15 21:00:00,1INCHBTC,3.13e-06,3.14e-06,3.13e-06,3.13e-06,1358.8,0.00425622,4
1731700800000,2024-11-15 20:00:00,1INCHBTC,3.14e-06,3.15e-06,3.13e-06,3.14e-06,2411.5,0.00755925,11
1731697200000,2024-11-15 19:00:00,1INCHBTC,3.14e-06,3.15e-06,3.13e-06,3.13e-06,3401.7,0.01067607,10
1731693600000,2024-11-15 18:00:00,1INCHBTC,3.12e-06,3.13e-06,3.11e-06,3.13e-06,4933.7,0.01542716,23
1731690000000,2024-11-15 17:00:00,1INCHBTC,3.12e-06,3.13e-06,3.12e-06,3.13e-06,28504.6,0.08901019,66
1731686400000,2024-11-15 16:00:00,1INCHBTC,3.1e-06,3.11e-06,3.08e-06,3.11e-06,18902.4,0.05871491,48
1731682800000,2024-11-15 15:00:00,1INCHBTC,3.11e-06,3.11e-06,3.1e-06,3.1e-06,16368.5,0.05082701,74
1731679200000,2024-11-15 14:00:00,1INCHBTC,3.13e-06,3.14e-06,3.11e-06,3.12e-06,6658.9,0.02078696,18
1731675600000,2024-11-15 13:00:00,1INCHBTC,3.13e-06,3.15e-06,3.13e-06,3.13e-06,7226.9,0.02274621,44
1731672000000,2024-11-15 12:00:00,1INCHBTC,3.13e-06,3.13e-06,3.1e-06,3.13e-06,2246.7,0.00701712,20
1731668400000,2024-11-15 11:00:00,1INCHBTC,3.13e-06,3.13e-06,3.12e-06,3.13e-06,4078.3,0.01275363,15
1731664800000,2024-11-15 10:00:00,1INCHBTC,3.14e-06,3.14e-06,3.13e-06,3.13e-06,380.2,0.00119062,3
1731661200000,2024-11-15 09:00:00,1INCHBTC,3.14e-06,3.14e-06,3.14e-06,3.14e-06,4479.5,0.01406561,5
1731657600000,2024-11-15 08:00:00,1INCHBTC,3.1e-06,3.13e-06,3.09e-06,3.13e-06,9828.1,0.0306936,28
1731654000000,2024-11-15 07:00:00,1INCHBTC,3.11e-06,3.12e-06,3.11e-06,3.12e-06,6516.6,0.02032856,3
1731650400000,2024-11-15 06:00:00,1INCHBTC,3.1e-06,3.13e-06,3.1e-06,3.1e-06,8848.5,0.02759575,20
1731646800000,2024-11-15 05:00:00,1INCHBTC,3.05e-06,3.09e-06,3.03e-06,3.09e-06,3340.9,0.01022636,24
1731643200000,2024-11-15 04:00:00,1INCHBTC,3.11e-06,3.11e-06,3.06e-06,3.06e-06,7871.2,0.02421159,26
1731639600000,2024-11-15 03:00:00,1INCHBTC,3.11e-06,3.11e-06,3.09e-06,3.1e-06,7103.5,0.02206689,17
1731636000000,2024-11-15 02:00:00,1INCHBTC,3.11e-06,3.11e-06,3.09e-06,3.11e-06,3601.9,0.01119987,5
1731632400000,2024-11-15 01:00:00,1INCHBTC,3.08e-06,3.12e-06,3.08e-06,3.12e-06,19695.0,0.06096421,34
1731628800000,2024-11-15 00:00:00,1INCHBTC,3.12e-06,3.13e-06,3.09e-06,3.09e-06,15266.3,0.04747974,40
1731625200000,2024-11-14 23:00:00,1INCHBTC,3.17e-06,3.17e-06,3.11e-06,3.13e-06,9394.3,0.0293286,38
1731621600000,2024-11-14 22:00:00,1INCHBTC,3.2e-06,3.2e-06,3.18e-06,3.18e-06,1944.8,0.00619794,10
1731618000000,2024-11-14 21:00:00,1INCHBTC,3.18e-06,3.2e-06,3.18e-06,3.2e-06,880.8,0.00280788,7
1731614400000,2024-11-14 20:00:00,1INCHBTC,3.16e-06,3.17e-06,3.16e-06,3.17e-06,3685.8,0.01165109,9
1731610800000,2024-11-14 19:00:00,1INCHBTC,3.14e-06,3.16e-06,3.14e-06,3.16e-06,1359.5,0.00428561,9
1731607200000,2024-11-14 18:00:00,1INCHBTC,3.13e-06,3.14e-06,3.13e-06,3.13e-06,1666.1,0.00522023,7
1731603600000,2024-11-14 17:00:00,1INCHBTC,3.14e-06,3.14e-06,3.11e-06,3.12e-06,5655.7,0.0176962,9
1731600000000,2024-11-14 16:00:00,1INCHBTC,3.11e-06,3.15e-06,3.11e-06,3.15e-06,3385.5,0.0106063,40
1731596400000,2024-11-14 15:00:00,1INCHBTC,3.09e-06,3.11e-06,3.06e-06,3.11e-06,7608.1,0.02344316,68
1731592800000,2024-11-14 14:00:00,1INCHBTC,3.12e-06,3.12e-06,3.1e-06,3.1e-06,8132.1,0.02527965,17
1731589200000,2024-11-14 13:00:00,1INCHBTC,3.11e-06,3.13e-06,3.11e-06,3.11e-06,9320.3,0.02907945,33
1731585600000,2024-11-14 12:00:00,1INCHBTC,3.11e-06,3.13e-06,3.09e-06,3.12e-06,6048.8,0.01887515,17
1731582000000,2024-11-14 11:00:00,1INCHBTC,3.14e-06,3.14e-06,3.09e-06,3.11e-06,10147.2,0.03166899,31
1731578400000,2024-11-14 10:00:00,1INCHBTC,3.21e-06,3.22e-06,3.14e-06,3.14e-06,7167.4,0.02288044,33
1731574800000,2024-11-14 09:00:00,1INCHBTC,3.22e-06,3.23e-06,3.21e-06,3.22e-06,2806.5,0.00903216,20
1731571200000,2024-11-14 08:00:00,1INCHBTC,3.22e-06,3.22e-06,3.21e-06,3.22e-06,4824.7,0.01549382,20
1731567600000,2024-11-14 07:00:00,1INCHBTC,3.23e-06,3.24e-06,3.21e-06,3.23e-06,3505.1,0.01129653,17
1731564000000,2024-11-14 06:00:00,1INCHBTC,3.26e-06,3.28e-06,3.24e-06,3.24e-06,1704.8,0.00556272,15
1731560400000,2024-11-14 05:00:00,1INCHBTC,3.23e-06,3.24e-06,3.22e-06,3.23e-06,3682.2,0.0118641,11
1731556800000,2024-11-14 04:00:00,1INCHBTC,3.21e-06,3.22e-06,3.21e-06,3.21e-06,1068.5,0.00343297,8
1731553200000,2024-11-14 03:00:00,1INCHBTC,3.18e-06,3.21e-06,3.14e-06,3.21e-06,4682.6,0.0148285,23
1731549600000,2024-11-14 02:00:00,1INCHBTC,3.2e-06,3.21e-06,3.16e-06,3.16e-06,30953.4,0.09802605,23
1731546000000,2024-11-14 01:00:00,1INCHBTC,3.16e-06,3.19e-06,3.16e-06,3.19e-06,16419.1,0.05205182,19
1731542400000,2024-11-14 00:00:00,1INCHBTC,3.21e-06,3.22e-06,3.17e-06,3.17e-06,23687.4,0.07570474,48
1731538800000,2024-11-13 23:00:00,1INCHBTC,3.19e-06,3.2e-06,3.18e-06,3.2e-06,32464.0,0.10360029,61
1731535200000,2024-11-13 22:00:00,1INCHBTC,3.17e-06,3.18e-06,3.17e-06,3.18e-06,17405.5,0.055204,40
1731531600000,2024-11-13 21:00:00,1INCHBTC,3.17e-06,3.18e-06,3.15e-06,3.18e-06,71261.3,0.2258483,74
1731528000000,2024-11-13 20:00:00,1INCHBTC,3.14e-06,3.19e-06,3.14e-06,3.17e-06,15326.4,0.04839853,23
1731524400000,2024-11-13 19:00:00,1INCHBTC,3.2e-06,3.21e-06,3.15e-06,3.15e-06,10971.9,0.03482467,35
1731520800000,2024-11-13 18:00:00,1INCHBTC,3.2e-06,3.21e-06,3.17e-06,3.17e-06,10707.2,0.03427923,37
1731517200000,2024-11-13 17:00:00,1INCHBTC,3.21e-06,3.22e-06,3.2e-06,3.21e-06,3135.9,0.01006389,20
1731513600000,2024-11-13 16:00:00,1INCHBTC,3.21e-06,3.23e-06,3.17e-06,3.22e-06,26318.3,0.08461448,40
1731510000000,2024-11-13 15:00:00,1INCHBTC,3.23e-06,3.24e-06,3.2e-06,3.22e-06,53843.4,0.17329128,62
1731506400000,2024-11-13 14:00:00,1INCHBTC,3.26e-06,3.27e-06,3.22e-06,3.22e-06,134848.4,0.43686405,149
1731502800000,2024-11-13 13:00:00,1INCHBTC,3.21e-06,3.25e-06,3.2e-06,3.23e-06,24125.6,0.07758886,98
1731499200000,2024-11-13 12:00:00,1INCHBTC,3.21e-06,3.22e-06,3.18e-06,3.22e-06,4955.9,0.0158949,32
1731495600000,2024-11-13 11:00:00,1INCHBTC,3.22e-06,3.22e-06,3.19e-06,3.21e-06,8345.9,0.0267827,11
1731492000000,2024-11-13 10:00:00,1INCHBTC,3.19e-06,3.23e-06,3.18e-06,3.23e-06,29777.0,0.09538892,52
1731488400000,2024-11-13 09:00:00,1INCHBTC,3.2e-06,3.21e-06,3.17e-06,3.21e-06,28125.6,0.08979715,87
1731484800000,2024-11-13 08:00:00,1INCHBTC,3.24e-06,3.24e-06,3.21e-06,3.21e-06,14784.0,0.04762317,57
1731481200000,2024-11-13 07:00:00,1INCHBTC,3.23e-06,3.24e-06,3.21e-06,3.23e-06,9497.9,0.03070306,19
1731477600000,2024-11-13 06:00:00,1INCHBTC,3.24e-06,3.28e-06,3.19e-06,3.23e-06,45830.6,0.14805123,98
1731474000000,2024-11-13 05:00:00,1INCHBTC,3.26e-06,3.27e-06,3.23e-06,3.23e-06,12229.6,0.03969383,16
1731470400000,2024-11-13 04:00:00,1INCHBTC,3.29e-06,3.32e-06,3.22e-06,3.27e-06,14356.3,0.04676853,81
1731466800000,2024-11-13 03:00:00,1INCHBTC,3.37e-06,3.38e-06,3.3e-06,3.3e-06,29319.4,0.09806743,60
1731463200000,2024-11-13 02:00:00,1INCHBTC,3.38e-06,3.38e-06,3.31e-06,3.37e-06,38417.0,0.12794002,103
1731459600000,2024-11-13 01:00:00,1INCHBTC,3.42e-06,3.43e-06,3.36e-06,3.38e-06,18331.0,0.06214835,38
1731456000000,2024-11-13 00:00:00,1INCHBTC,3.45e-06,3.48e-06,3.43e-06,3.43e-06,18910.1,0.06548856,42
1731452400000,2024-11-12 23:00:00,1INCHBTC,3.47e-06,3.5e-06,3.46e-06,3.46e-06,9210.6,0.03205276,35
1731448800000,2024-11-12 22:00:00,1INCHBTC,3.39e-06,3.48e-06,3.39e-06,3.44e-06,26041.5,0.08977683,33
1731445200000,2024-11-12 21:00:00,1INCHBTC,3.34e-06,3.4e-06,3.32e-06,3.39e-06,5205.7,0.01753374,15
1731441600000,2024-11-12 20:00:00,1INCHBTC,3.35e-06,3.35e-06,3.31e-06,3.33e-06,20663.1,0.06870406,27
1731438000000,2024-11-12 19:00:00,1INCHBTC,3.35e-06,3.35e-06,3.32e-06,3.35e-06,10246.8,0.03419914,24
1731434400000,2024-11-12 18:00:00,1INCHBTC,3.33e-06,3.36e-06,3.33e-06,3.33e-06,5666.0,0.0189658,20
1731430800000,2024-11-12 17:00:00,1INCHBTC,3.33e-06,3.34e-06,3.33e-06,3.34e-06,7719.9,0.02571593,32
1731427200000,2024-11-12 16:00:00,1INCHBTC,3.35e-06,3.36e-06,3.31e-06,3.33e-06,30384.7,0.10124974,63
1731423600000,2024-11-12 15:00:00,1INCHBTC,3.38e-06,3.38e-06,3.35e-06,3.35e-06,4026.6,0.01356247,17
1731420000000,2024-11-12 14:00:00,1INCHBTC,3.36e-06,3.4e-06,3.36e-06,3.37e-06,7121.6,0.02400799,27
1731416400000,2024-11-12 13:00:00,1INCHBTC,3.33e-06,3.39e-06,3.33e-06,3.36e-06,38995.5,0.13070454,83
1731412800000,2024-11-12 12:00:00,1INCHBTC,3.4e-06,3.42e-06,3.32e-06,3.36e-06,41009.1,0.13806272,89
1731409200000,2024-11-12 11:00:00,1INCHBTC,3.37e-06,3.42e-06,3.36e-06,3.41e-06,40551.5,0.13701528,45
1731405600000,2024-11-12 10:00:00,1INCHBTC,3.49e-06,3.53e-06,3.32e-06,3.39e-06,204581.5,0.69593338,211
1731402000000,2024-11-12 09:00:00,1INCHBTC,3.57e-06,3.57e-06,3.49e-06,3.49e-06,16677.4,0.05868839,42
1731398400000,2024-11-12 08:00:00,1INCHBTC,3.54e-06,3.58e-06,3.54e-06,3.55e-06,41606.8,0.14811632,44
1731394800000,2024-11-12 07:00:00,1INCHBTC,3.48e-06,3.54e-06,3.47e-06,3.54e-06,18659.1,0.06519267,53
1731391200000,2024-11-12 06:00:00,1INCHBTC,3.48e-06,3.52e-06,3.47e-06,3.47e-06,61697.9,0.21567138,82
1731387600000,2024-11-12 05:00:00,1INCHBTC,3.45e-06,3.49e-06,3.41e-06,3.49e-06,70036.1,0.24042478,85
1731384000000,2024-11-12 04:00:00,1INCHBTC,3.55e-06,3.55e-06,3.46e-06,3.48e-06,8149.0,0.02850659,29
1731380400000,2024-11-12 03:00:00,1INCHBTC,3.5e-06,3.55e-06,3.5e-06,3.54e-06,14219.2,0.05015738,31
1731376800000,2024-11-12 02:00:00,1INCHBTC,3.45e-06,3.54e-06,3.45e-06,3.51e-06,27014.1,0.09418437,40
1731373200000,2024-11-12 01:00:00,1INCHBTC,3.41e-06,3.47e-06,3.4e-06,3.46e-06,26259.9,0.08961657,39
1731369600000,2024-11-12 00:00:00,1INCHBTC,3.46e-06,3.46e-06,3.41e-06,3.44e-06,68717.3,0.23586025,58
1731366000000,2024-11-11 23:00:00,1INCHBTC,3.42e-06,3.47e-06,3.38e-06,3.47e-06,22664.9,0.07783104,53
1731362400000,2024-11-11 22:00:00,1INCHBTC,3.43e-06,3.45e-06,3.41e-06,3.44e-06,149374.1,0.51072237,84
1731358800000,2024-11-11 21:00:00,1INCHBTC,3.43e-06,3.44e-06,3.4e-06,3.44e-06,44376.0,0.15214733,61
1731355200000,2024-11-11 20:00:00,1INCHBTC,3.46e-06,3.46e-06,3.43e-06,3.45e-06,31342.3,0.10807501,31
1731351600000,2024-11-11 19:00:00,1INCHBTC,3.49e-06,3.49e-06,3.44e-06,3.46e-06,43710.0,0.1518158,57
1731348000000,2024-11-11 18:00:00,1INCHBTC,3.51e-06,3.52e-06,3.49e-06,3.49e-06,11495.2,0.04033834,21
1731344400000,2024-11-11 17:00:00,1INCHBTC,3.49e-06,3.53e-06,3.49e-06,3.52e-06,9969.3,0.03497209,22
1731340800000,2024-11-11 16:00:00,1INCHBTC,3.45e-06,3.53e-06,3.44e-06,3.51e-06,8473.5,0.02949487,49
1731337200000,2024-11-11 15:00:00,1INCHBTC,3.52e-06,3.52e-06,3.46e-06,3.47e-06,15420.1,0.05384121,39
1731333600000,2024-11-11 14:00:00,1INCHBTC,3.54e-06,3.55e-06,3.52e-06,3.52e-06,4470.0,0.01578126,13
1731330000000,2024-11-11 13:00:00,1INCHBTC,3.54e-06,3.55e-06,3.52e-06,3.53e-06,38389.2,0.13587133,32
1731326400000,2024-11-11 12:00:00,1INCHBTC,3.58e-06,3.58e-06,3.54e-06,3.55e-06,1826.3,0.00649483,15
1731322800000,2024-11-11 11:00:00,1INCHBTC,3.58e-06,3.59e-06,3.56e-06,3.57e-06,9564.9,0.03418464,12
1731319200000,2024-11-11 10:00:00,1INCHBTC,3.57e-06,3.57e-06,3.55e-06,3.57e-06,19885.1,0.07071478,26
1731315600000,2024-11-11 09:00:00,1INCHBTC,3.6e-06,3.6e-06,3.56e-06,3.57e-06,14666.4,0.05252172,21
1731312000000,2024-11-11 08:00:00,1INCHBTC,3.58e-06,3.59e-06,3.58e-06,3.59e-06,1465.6,0.0052527,8
1731308400000,2024-11-11 07:00:00,1INCHBTC,3.57e-06,3.58e-06,3.56e-06,3.57e-06,4363.3,0.01557377,35
1731304800000,2024-11-11 06:00:00,1INCHBTC,3.57e-06,3.58e-06,3.53e-06,3.55e-06,10221.3,0.03631809,32
1731301200000,2024-11-11 05:00:00,1INCHBTC,3.7e-06,3.7e-06,3.54e-06,3.57e-06,28302.8,0.10221984,81
1731297600000,2024-11-11 04:00:00,1INCHBTC,3.64e-06,3.7e-06,3.63e-06,3.7e-06,15474.9,0.05691018,26
1731294000000,2024-11-11 03:00:00,1INCHBTC,3.68e-06,3.69e-06,3.64e-06,3.64e-06,14226.6,0.05232034,22
1731290400000,2024-11-11 02:00:00,1INCHBTC,3.62e-06,3.68e-06,3.62e-06,3.68e-06,8533.2,0.03131687,20
1731286800000,2024-11-11 01:00:00,1INCHBTC,3.63e-06,3.65e-06,3.62e-06,3.63e-06,7079.9,0.02579783,15
1731283200000,2024-11-11 00:00:00,1INCHBTC,3.58e-06,3.62e-06,3.57e-06,3.62e-06,6209.6,0.02237764,17
1731279600000,2024-11-10 23:00:00,1INCHBTC,3.56e-06,3.57e-06,3.56e-06,3.57e-06,3150.1,0.01122189,13
1731276000000,2024-11-10 22:00:00,1INCHBTC,3.54e-06,3.56e-06,3.53e-06,3.53e-06,950.0,0.00336101,10
1731272400000,2024-11-10 21:00:00,1INCHBTC,3.55e-06,3.55e-06,3.46e-06,3.55e-06,22594.8,0.07942243,64
1731268800000,2024-11-10 20:00:00,1INCHBTC,3.64e-06,3.64e-06,3.55e-06,3.56e-06,23108.7,0.08340394,53
1731265200000,2024-11-10 19:00:00,1INCHBTC,3.67e-06,3.68e-06,3.62e-06,3.63e-06,8109.0,0.02958182,31
1731261600000,2024-11-10 18:00:00,1INCHBTC,3.67e-06,3.69e-06,3.67e-06,3.68e-06,6881.8,0.02531689,17
1731258000000,2024-11-10 17:00:00,1INCHBTC,3.68e-06,3.73e-06,3.67e-06,3.7e-06,36942.7,0.13650157,39
1731254400000,2024-11-10 16:00:00,1INCHBTC,3.68e-06,3.69e-06,3.65e-06,3.66e-06,9526.7,0.03495724,23
1731250800000,2024-11-10 15:00:00,1INCHBTC,3.64e-06,3.67e-06,3.63e-06,3.67e-06,3452.7,0.01263096,13
1731247200000,2024-11-10 14:00:00,1INCHBTC,3.68e-06,3.68e-06,3.6e-06,3.63e-06,44607.7,0.16328383,45
1731243600000,2024-11-10 13:00:00,1INCHBTC,3.67e-06,3.67e-06,3.64e-06,3.67e-06,14585.4,0.05348244,10
1731240000000,2024-11-10 12:00:00,1INCHBTC,3.68e-06,3.68e-06,3.62e-06,3.67e-06,37913.6,0.13794898,44
1731236400000,2024-11-10 11:00:00,1INCHBTC,3.65e-06,3.69e-06,3.65e-06,3.68e-06,30794.3,0.11301839,31
1731232800000,2024-11-10 10:00:00,1INCHBTC,3.66e-06,3.66e-06,3.64e-06,3.64e-06,11672.8,0.04254535,18
1731229200000,2024-11-10 09:00:00,1INCHBTC,3.62e-06,3.67e-06,3.62e-06,3.65e-06,54934.1,0.20069018,48
1731225600000,2024-11-10 08:00:00,1INCHBTC,3.62e-06,3.65e-06,3.62e-06,3.63e-06,4776.3,0.01735392,17
1731222000000,2024-11-10 07:00:00,1INCHBTC,3.6e-06,3.62e-06,3.6e-06,3.62e-06,10045.0,0.03618359,15
